,Datetime,Lai
7811,2011-06-12 17:30:00,0.9537755102040815
7812,2011-06-12 18:00:00,0.9581632653061225
7813,2011-06-12 18:30:00,0.9625510204081633
7814,2011-06-12 19:00:00,0.9669387755102041
7815,2011-06-12 19:30:00,0.9713265306122449
7816,2011-06-12 20:00:00,0.9757142857142858
7817,2011-06-12 20:30:00,0.9801020408163266
7818,2011-06-12 21:00:00,0.9844897959183674
7819,2011-06-12 21:30:00,0.9888775510204082
7820,2011-06-12 22:00:00,0.993265306122449
7821,2011-06-12 22:30:00,0.9976530612244898
7822,2011-06-12 23:00:00,1.0020408163265306
7823,2011-06-12 23:30:00,1.0064285714285715
7824,2011-06-13 00:00:00,1.0108163265306123
7825,2011-06-13 00:30:00,1.015204081632653
7826,2011-06-13 01:00:00,1.019591836734694
7827,2011-06-13 01:30:00,1.0239795918367347
7828,2011-06-13 02:00:00,1.0283673469387755
7829,2011-06-13 02:30:00,1.0327551020408163
7830,2011-06-13 03:00:00,1.0371428571428571
7831,2011-06-13 03:30:00,1.041530612244898
7832,2011-06-13 04:00:00,1.0459183673469388
7833,2011-06-13 04:30:00,1.0503061224489796
7834,2011-06-13 05:00:00,1.0546938775510204
7835,2011-06-13 05:30:00,1.0590816326530612
7836,2011-06-13 06:00:00,1.063469387755102
7837,2011-06-13 06:30:00,1.0678571428571428
7838,2011-06-13 07:00:00,1.0722448979591837
7839,2011-06-13 07:30:00,1.0766326530612245
7840,2011-06-13 08:00:00,1.0810204081632653
7841,2011-06-13 08:30:00,1.085408163265306
7842,2011-06-13 09:00:00,1.089795918367347
7843,2011-06-13 09:30:00,1.0941836734693877
7844,2011-06-13 10:00:00,1.0985714285714285
7845,2011-06-13 10:30:00,1.1029591836734693
7846,2011-06-13 11:00:00,1.1073469387755102
7847,2011-06-13 11:30:00,1.111734693877551
7848,2011-06-13 12:00:00,1.1161224489795918
7849,2011-06-13 12:30:00,1.1205102040816326
7850,2011-06-13 13:00:00,1.1248979591836734
7851,2011-06-13 13:30:00,1.1292857142857142
7852,2011-06-13 14:00:00,1.133673469387755
7853,2011-06-13 14:30:00,1.1380612244897959
7854,2011-06-13 15:00:00,1.1424489795918367
7855,2011-06-13 15:30:00,1.1468367346938775
7856,2011-06-13 16:00:00,1.1512244897959183
7857,2011-06-13 16:30:00,1.155612244897959
7858,2011-06-13 17:00:00,1.16
7859,2011-06-13 17:30:00,1.1643877551020407
7860,2011-06-13 18:00:00,1.1687755102040815
7861,2011-06-13 18:30:00,1.1731632653061224
7862,2011-06-13 19:00:00,1.1775510204081632
7863,2011-06-13 19:30:00,1.181938775510204
7864,2011-06-13 20:00:00,1.1863265306122448
7865,2011-06-13 20:30:00,1.1907142857142856
7866,2011-06-13 21:00:00,1.1951020408163264
7867,2011-06-13 21:30:00,1.1994897959183672
7868,2011-06-13 22:00:00,1.203877551020408
7869,2011-06-13 22:30:00,1.2082653061224489
7870,2011-06-13 23:00:00,1.2126530612244897
7871,2011-06-13 23:30:00,1.2170408163265305
7872,2011-06-14 00:00:00,1.2214285714285713
7873,2011-06-14 00:30:00,1.2258163265306121
7874,2011-06-14 01:00:00,1.230204081632653
7875,2011-06-14 01:30:00,1.2345918367346937
7876,2011-06-14 02:00:00,1.2389795918367346
7877,2011-06-14 02:30:00,1.2433673469387754
7878,2011-06-14 03:00:00,1.2477551020408162
7879,2011-06-14 03:30:00,1.252142857142857
7880,2011-06-14 04:00:00,1.2565306122448978
7881,2011-06-14 04:30:00,1.2609183673469386
7882,2011-06-14 05:00:00,1.2653061224489794
7883,2011-06-14 05:30:00,1.2696938775510203
7884,2011-06-14 06:00:00,1.274081632653061
7885,2011-06-14 06:30:00,1.2784693877551019
7886,2011-06-14 07:00:00,1.2828571428571427
7887,2011-06-14 07:30:00,1.2872448979591835
7888,2011-06-14 08:00:00,1.2916326530612243
7889,2011-06-14 08:30:00,1.2960204081632651
7890,2011-06-14 09:00:00,1.3004081632653062
7891,2011-06-14 09:30:00,1.304795918367347
7892,2011-06-14 10:00:00,1.3091836734693878
7893,2011-06-14 10:30:00,1.3135714285714286
7894,2011-06-14 11:00:00,1.3179591836734694
7895,2011-06-14 11:30:00,1.3223469387755102
7896,2011-06-14 12:00:00,1.326734693877551
7897,2011-06-14 12:30:00,1.3311224489795919
7898,2011-06-14 13:00:00,1.3355102040816327
7899,2011-06-14 13:30:00,1.3398979591836735
7900,2011-06-14 14:00:00,1.3442857142857143
7901,2011-06-14 14:30:00,1.3486734693877551
7902,2011-06-14 15:00:00,1.353061224489796
7903,2011-06-14 15:30:00,1.3574489795918367
7904,2011-06-14 16:00:00,1.3618367346938776
7905,2011-06-14 16:30:00,1.3662244897959184
7906,2011-06-14 17:00:00,1.3706122448979592
7907,2011-06-14 17:30:00,1.375
7908,2011-06-14 18:00:00,1.3793877551020408
7909,2011-06-14 18:30:00,1.3837755102040816
7910,2011-06-14 19:00:00,1.3881632653061224
7911,2011-06-14 19:30:00,1.3925510204081633
7912,2011-06-14 20:00:00,1.396938775510204
7913,2011-06-14 20:30:00,1.4013265306122449
7914,2011-06-14 21:00:00,1.4057142857142857
7915,2011-06-14 21:30:00,1.4101020408163265
7916,2011-06-14 22:00:00,1.4144897959183673
7917,2011-06-14 22:30:00,1.4188775510204081
7918,2011-06-14 23:00:00,1.423265306122449
7919,2011-06-14 23:30:00,1.4276530612244898
7920,2011-06-15 00:00:00,1.4320408163265306
7921,2011-06-15 00:30:00,1.4364285714285714
7922,2011-06-15 01:00:00,1.4408163265306122
7923,2011-06-15 01:30:00,1.445204081632653
7924,2011-06-15 02:00:00,1.4495918367346938
7925,2011-06-15 02:30:00,1.4539795918367346
7926,2011-06-15 03:00:00,1.4583673469387755
7927,2011-06-15 03:30:00,1.4627551020408163
7928,2011-06-15 04:00:00,1.467142857142857
7929,2011-06-15 04:30:00,1.471530612244898
7930,2011-06-15 05:00:00,1.4759183673469387
7931,2011-06-15 05:30:00,1.4803061224489795
7932,2011-06-15 06:00:00,1.4846938775510203
7933,2011-06-15 06:30:00,1.4890816326530611
7934,2011-06-15 07:00:00,1.493469387755102
7935,2011-06-15 07:30:00,1.4978571428571428
7936,2011-06-15 08:00:00,1.5022448979591836
7937,2011-06-15 08:30:00,1.5066326530612244
7938,2011-06-15 09:00:00,1.5110204081632652
7939,2011-06-15 09:30:00,1.515408163265306
7940,2011-06-15 10:00:00,1.5197959183673468
7941,2011-06-15 10:30:00,1.5241836734693877
7942,2011-06-15 11:00:00,1.5285714285714285
7943,2011-06-15 11:30:00,1.5329591836734693
7944,2011-06-15 12:00:00,1.53734693877551
7945,2011-06-15 12:30:00,1.541734693877551
7946,2011-06-15 13:00:00,1.5461224489795917
7947,2011-06-15 13:30:00,1.5505102040816325
7948,2011-06-15 14:00:00,1.5548979591836734
7949,2011-06-15 14:30:00,1.5592857142857142
7950,2011-06-15 15:00:00,1.563673469387755
7951,2011-06-15 15:30:00,1.5680612244897958
7952,2011-06-15 16:00:00,1.5724489795918366
7953,2011-06-15 16:30:00,1.5768367346938774
7954,2011-06-15 17:00:00,1.5812244897959182
7955,2011-06-15 17:30:00,1.585612244897959
7956,2011-06-15 18:00:00,1.5899999999999999
7957,2011-06-15 18:30:00,1.5943877551020407
7958,2011-06-15 19:00:00,1.5987755102040815
7959,2011-06-15 19:30:00,1.6031632653061223
7960,2011-06-15 20:00:00,1.6075510204081631
7961,2011-06-15 20:30:00,1.6119387755102041
7962,2011-06-15 21:00:00,1.616326530612245
7963,2011-06-15 21:30:00,1.6207142857142858
7964,2011-06-15 22:00:00,1.6251020408163266
7965,2011-06-15 22:30:00,1.6294897959183674
7966,2011-06-15 23:00:00,1.6338775510204082
7967,2011-06-15 23:30:00,1.638265306122449
7968,2011-06-16 00:00:00,1.6426530612244898
7969,2011-06-16 00:30:00,1.6470408163265307
7970,2011-06-16 01:00:00,1.6514285714285715
7971,2011-06-16 01:30:00,1.6558163265306123
7972,2011-06-16 02:00:00,1.660204081632653
7973,2011-06-16 02:30:00,1.664591836734694
7974,2011-06-16 03:00:00,1.6689795918367347
7975,2011-06-16 03:30:00,1.6733673469387755
7976,2011-06-16 04:00:00,1.6777551020408163
7977,2011-06-16 04:30:00,1.6821428571428572
7978,2011-06-16 05:00:00,1.686530612244898
7979,2011-06-16 05:30:00,1.6909183673469388
7980,2011-06-16 06:00:00,1.6953061224489796
7981,2011-06-16 06:30:00,1.6996938775510204
7982,2011-06-16 07:00:00,1.7040816326530612
7983,2011-06-16 07:30:00,1.708469387755102
7984,2011-06-16 08:00:00,1.7128571428571429
7985,2011-06-16 08:30:00,1.7172448979591837
7986,2011-06-16 09:00:00,1.7216326530612245
7987,2011-06-16 09:30:00,1.7260204081632653
7988,2011-06-16 10:00:00,1.730408163265306
7989,2011-06-16 10:30:00,1.734795918367347
7990,2011-06-16 11:00:00,1.7391836734693877
7991,2011-06-16 11:30:00,1.7435714285714285
7992,2011-06-16 12:00:00,1.7479591836734694
7993,2011-06-16 12:30:00,1.7523469387755102
7994,2011-06-16 13:00:00,1.756734693877551
7995,2011-06-16 13:30:00,1.7611224489795918
7996,2011-06-16 14:00:00,1.7655102040816326
7997,2011-06-16 14:30:00,1.7698979591836734
7998,2011-06-16 15:00:00,1.7742857142857142
7999,2011-06-16 15:30:00,1.778673469387755
8000,2011-06-16 16:00:00,1.7830612244897959
8001,2011-06-16 16:30:00,1.7874489795918367
8002,2011-06-16 17:00:00,1.7918367346938775
8003,2011-06-16 17:30:00,1.7962244897959183
8004,2011-06-16 18:00:00,1.8006122448979591
8005,2011-06-16 18:30:00,1.805
8006,2011-06-16 19:00:00,1.8093877551020408
8007,2011-06-16 19:30:00,1.8137755102040816
8008,2011-06-16 20:00:00,1.8181632653061224
8009,2011-06-16 20:30:00,1.8225510204081632
8010,2011-06-16 21:00:00,1.826938775510204
8011,2011-06-16 21:30:00,1.8313265306122448
8012,2011-06-16 22:00:00,1.8357142857142856
8013,2011-06-16 22:30:00,1.8401020408163264
8014,2011-06-16 23:00:00,1.8444897959183673
8015,2011-06-16 23:30:00,1.848877551020408
8016,2011-06-17 00:00:00,1.8532653061224489
8017,2011-06-17 00:30:00,1.8576530612244897
8018,2011-06-17 01:00:00,1.8620408163265305
8019,2011-06-17 01:30:00,1.8664285714285713
8020,2011-06-17 02:00:00,1.8708163265306121
8021,2011-06-17 02:30:00,1.875204081632653
8022,2011-06-17 03:00:00,1.8795918367346938
8023,2011-06-17 03:30:00,1.8839795918367346
8024,2011-06-17 04:00:00,1.8883673469387754
8025,2011-06-17 04:30:00,1.8927551020408162
8026,2011-06-17 05:00:00,1.897142857142857
8027,2011-06-17 05:30:00,1.9015306122448978
8028,2011-06-17 06:00:00,1.9059183673469386
8029,2011-06-17 06:30:00,1.9103061224489795
8030,2011-06-17 07:00:00,1.9146938775510203
8031,2011-06-17 07:30:00,1.919081632653061
8032,2011-06-17 08:00:00,1.923469387755102
8033,2011-06-17 08:30:00,1.9278571428571427
8034,2011-06-17 09:00:00,1.9322448979591835
8035,2011-06-17 09:30:00,1.9366326530612243
8036,2011-06-17 10:00:00,1.9410204081632652
8037,2011-06-17 10:30:00,1.945408163265306
8038,2011-06-17 11:00:00,1.9497959183673468
8039,2011-06-17 11:30:00,1.9541836734693876
8040,2011-06-17 12:00:00,1.9585714285714284
8041,2011-06-17 12:30:00,1.9629591836734692
8042,2011-06-17 13:00:00,1.96734693877551
8043,2011-06-17 13:30:00,1.9717346938775508
8044,2011-06-17 14:00:00,1.9761224489795917
8045,2011-06-17 14:30:00,1.9805102040816325
8046,2011-06-17 15:00:00,1.9848979591836733
8047,2011-06-17 15:30:00,1.9892857142857143
8048,2011-06-17 16:00:00,1.9936734693877551
8049,2011-06-17 16:30:00,1.998061224489796
8050,2011-06-17 17:00:00,2.0024489795918368
8051,2011-06-17 17:30:00,2.0068367346938776
8052,2011-06-17 18:00:00,2.0112244897959184
8053,2011-06-17 18:30:00,2.015612244897959
8054,2011-06-17 19:00:00,2.02
8055,2011-06-17 19:30:00,2.024387755102041
8056,2011-06-17 20:00:00,2.0287755102040816
8057,2011-06-17 20:30:00,2.0331632653061225
8058,2011-06-17 21:00:00,2.0375510204081633
8059,2011-06-17 21:30:00,2.041938775510204
8060,2011-06-17 22:00:00,2.046326530612245
8061,2011-06-17 22:30:00,2.0507142857142857
8062,2011-06-17 23:00:00,2.0551020408163265
8063,2011-06-17 23:30:00,2.0594897959183673
8064,2011-06-18 00:00:00,2.063877551020408
8065,2011-06-18 00:30:00,2.068265306122449
8066,2011-06-18 01:00:00,2.07265306122449
8067,2011-06-18 01:30:00,2.0770408163265306
8068,2011-06-18 02:00:00,2.0814285714285714
8069,2011-06-18 02:30:00,2.085816326530612
8070,2011-06-18 03:00:00,2.090204081632653
8071,2011-06-18 03:30:00,2.094591836734694
8072,2011-06-18 04:00:00,2.0989795918367347
8073,2011-06-18 04:30:00,2.1033673469387755
8074,2011-06-18 05:00:00,2.1077551020408163
8075,2011-06-18 05:30:00,2.112142857142857
8076,2011-06-18 06:00:00,2.116530612244898
8077,2011-06-18 06:30:00,2.1209183673469387
8078,2011-06-18 07:00:00,2.1253061224489795
8079,2011-06-18 07:30:00,2.1296938775510204
8080,2011-06-18 08:00:00,2.134081632653061
8081,2011-06-18 08:30:00,2.138469387755102
8082,2011-06-18 09:00:00,2.142857142857143
8083,2011-06-18 09:30:00,2.1472448979591836
8084,2011-06-18 10:00:00,2.1516326530612244
8085,2011-06-18 10:30:00,2.1560204081632652
8086,2011-06-18 11:00:00,2.160408163265306
8087,2011-06-18 11:30:00,2.164795918367347
8088,2011-06-18 12:00:00,2.1691836734693877
8089,2011-06-18 12:30:00,2.1735714285714285
8090,2011-06-18 13:00:00,2.1779591836734693
8091,2011-06-18 13:30:00,2.18234693877551
8092,2011-06-18 14:00:00,2.186734693877551
8093,2011-06-18 14:30:00,2.1911224489795917
8094,2011-06-18 15:00:00,2.1955102040816326
8095,2011-06-18 15:30:00,2.1998979591836734
8096,2011-06-18 16:00:00,2.204285714285714
8097,2011-06-18 16:30:00,2.208673469387755
8098,2011-06-18 17:00:00,2.213061224489796
8099,2011-06-18 17:30:00,2.2174489795918366
8100,2011-06-18 18:00:00,2.2218367346938774
8101,2011-06-18 18:30:00,2.2262244897959182
8102,2011-06-18 19:00:00,2.230612244897959
8103,2011-06-18 19:30:00,2.235
8104,2011-06-18 20:00:00,2.2393877551020407
8105,2011-06-18 20:30:00,2.2437755102040815
8106,2011-06-18 21:00:00,2.2481632653061223
8107,2011-06-18 21:30:00,2.252551020408163
8108,2011-06-18 22:00:00,2.256938775510204
8109,2011-06-18 22:30:00,2.2613265306122448
8110,2011-06-18 23:00:00,2.2657142857142856
8111,2011-06-18 23:30:00,2.2701020408163264
8112,2011-06-19 00:00:00,2.274489795918367
8113,2011-06-19 00:30:00,2.278877551020408
8114,2011-06-19 01:00:00,2.283265306122449
8115,2011-06-19 01:30:00,2.2876530612244896
8116,2011-06-19 02:00:00,2.2920408163265305
8117,2011-06-19 02:30:00,2.2964285714285713
8118,2011-06-19 03:00:00,2.300816326530612
8119,2011-06-19 03:30:00,2.305204081632653
8120,2011-06-19 04:00:00,2.3095918367346937
8121,2011-06-19 04:30:00,2.3139795918367345
8122,2011-06-19 05:00:00,2.3183673469387753
8123,2011-06-19 05:30:00,2.322755102040816
8124,2011-06-19 06:00:00,2.327142857142857
8125,2011-06-19 06:30:00,2.3315306122448978
8126,2011-06-19 07:00:00,2.3359183673469386
8127,2011-06-19 07:30:00,2.3403061224489794
8128,2011-06-19 08:00:00,2.34469387755102
8129,2011-06-19 08:30:00,2.349081632653061
8130,2011-06-19 09:00:00,2.353469387755102
8131,2011-06-19 09:30:00,2.3578571428571427
8132,2011-06-19 10:00:00,2.3622448979591835
8133,2011-06-19 10:30:00,2.3666326530612243
8134,2011-06-19 11:00:00,2.371020408163265
8135,2011-06-19 11:30:00,2.375408163265306
8136,2011-06-19 12:00:00,2.3797959183673467
8137,2011-06-19 12:30:00,2.3841836734693875
8138,2011-06-19 13:00:00,2.3885714285714283
8139,2011-06-19 13:30:00,2.392959183673469
8140,2011-06-19 14:00:00,2.39734693877551
8141,2011-06-19 14:30:00,2.401734693877551
8142,2011-06-19 15:00:00,2.4061224489795916
8143,2011-06-19 15:30:00,2.4105102040816324
8144,2011-06-19 16:00:00,2.4148979591836732
8145,2011-06-19 16:30:00,2.419285714285714
8146,2011-06-19 17:00:00,2.423673469387755
8147,2011-06-19 17:30:00,2.4280612244897957
8148,2011-06-19 18:00:00,2.4324489795918365
8149,2011-06-19 18:30:00,2.4368367346938773
8150,2011-06-19 19:00:00,2.441224489795918
8151,2011-06-19 19:30:00,2.445612244897959
8152,2011-06-19 20:00:00,2.4499999999999997
8153,2011-06-19 20:30:00,2.4543877551020405
8154,2011-06-19 21:00:00,2.4587755102040814
8155,2011-06-19 21:30:00,2.463163265306122
8156,2011-06-19 22:00:00,2.467551020408163
8157,2011-06-19 22:30:00,2.471938775510204
8158,2011-06-19 23:00:00,2.4763265306122446
8159,2011-06-19 23:30:00,2.4807142857142854
8160,2011-06-20 00:00:00,2.4851020408163262
8161,2011-06-20 00:30:00,2.489489795918367
8162,2011-06-20 01:00:00,2.493877551020408
8163,2011-06-20 01:30:00,2.4982653061224487
8164,2011-06-20 02:00:00,2.5026530612244895
8165,2011-06-20 02:30:00,2.5070408163265303
8166,2011-06-20 03:00:00,2.511428571428571
8167,2011-06-20 03:30:00,2.515816326530612
8168,2011-06-20 04:00:00,2.5202040816326527
8169,2011-06-20 04:30:00,2.5245918367346936
8170,2011-06-20 05:00:00,2.5289795918367344
8171,2011-06-20 05:30:00,2.533367346938775
8172,2011-06-20 06:00:00,2.537755102040816
8173,2011-06-20 06:30:00,2.542142857142857
8174,2011-06-20 07:00:00,2.5465306122448976
8175,2011-06-20 07:30:00,2.5509183673469384
8176,2011-06-20 08:00:00,2.5553061224489793
8177,2011-06-20 08:30:00,2.55969387755102
8178,2011-06-20 09:00:00,2.564081632653061
8179,2011-06-20 09:30:00,2.5684693877551017
8180,2011-06-20 10:00:00,2.5728571428571425
8181,2011-06-20 10:30:00,2.5772448979591833
8182,2011-06-20 11:00:00,2.581632653061224
8183,2011-06-20 11:30:00,2.586020408163265
8184,2011-06-20 12:00:00,2.5904081632653058
8185,2011-06-20 12:30:00,2.5947959183673466
8186,2011-06-20 13:00:00,2.5991836734693874
8187,2011-06-20 13:30:00,2.603571428571428
8188,2011-06-20 14:00:00,2.607959183673469
8189,2011-06-20 14:30:00,2.61234693877551
8190,2011-06-20 15:00:00,2.6167346938775506
8191,2011-06-20 15:30:00,2.6211224489795915
8192,2011-06-20 16:00:00,2.6255102040816323
8193,2011-06-20 16:30:00,2.629897959183673
8194,2011-06-20 17:00:00,2.634285714285714
8195,2011-06-20 17:30:00,2.6386734693877547
8196,2011-06-20 18:00:00,2.6430612244897955
8197,2011-06-20 18:30:00,2.6474489795918363
8198,2011-06-20 19:00:00,2.651836734693877
8199,2011-06-20 19:30:00,2.656224489795918
8200,2011-06-20 20:00:00,2.660612244897959
8201,2011-06-20 20:30:00,2.6649999999999996
8202,2011-06-20 21:00:00,2.6693877551020404
8203,2011-06-20 21:30:00,2.673775510204081
8204,2011-06-20 22:00:00,2.678163265306122
8205,2011-06-20 22:30:00,2.682551020408163
8206,2011-06-20 23:00:00,2.6869387755102037
8207,2011-06-20 23:30:00,2.6913265306122445
8208,2011-06-21 00:00:00,2.6957142857142853
8209,2011-06-21 00:30:00,2.700102040816326
8210,2011-06-21 01:00:00,2.704489795918367
8211,2011-06-21 01:30:00,2.7088775510204077
8212,2011-06-21 02:00:00,2.7132653061224485
8213,2011-06-21 02:30:00,2.7176530612244894
8214,2011-06-21 03:00:00,2.72204081632653
8215,2011-06-21 03:30:00,2.726428571428571
8216,2011-06-21 04:00:00,2.730816326530612
8217,2011-06-21 04:30:00,2.7352040816326526
8218,2011-06-21 05:00:00,2.7395918367346934
8219,2011-06-21 05:30:00,2.7439795918367342
8220,2011-06-21 06:00:00,2.748367346938775
8221,2011-06-21 06:30:00,2.752755102040816
8222,2011-06-21 07:00:00,2.7571428571428567
8223,2011-06-21 07:30:00,2.7615306122448975
8224,2011-06-21 08:00:00,2.7659183673469383
8225,2011-06-21 08:30:00,2.770306122448979
8226,2011-06-21 09:00:00,2.77469387755102
8227,2011-06-21 09:30:00,2.7790816326530607
8228,2011-06-21 10:00:00,2.7834693877551016
8229,2011-06-21 10:30:00,2.7878571428571424
8230,2011-06-21 11:00:00,2.792244897959183
8231,2011-06-21 11:30:00,2.796632653061224
8232,2011-06-21 12:00:00,2.801020408163265
8233,2011-06-21 12:30:00,2.8054081632653056
8234,2011-06-21 13:00:00,2.8097959183673464
8235,2011-06-21 13:30:00,2.8141836734693872
8236,2011-06-21 14:00:00,2.818571428571428
8237,2011-06-21 14:30:00,2.822959183673469
8238,2011-06-21 15:00:00,2.8273469387755097
8239,2011-06-21 15:30:00,2.8317346938775505
8240,2011-06-21 16:00:00,2.8361224489795913
8241,2011-06-21 16:30:00,2.840510204081632
8242,2011-06-21 17:00:00,2.844897959183673
8243,2011-06-21 17:30:00,2.8492857142857138
8244,2011-06-21 18:00:00,2.8536734693877546
8245,2011-06-21 18:30:00,2.8580612244897954
8246,2011-06-21 19:00:00,2.862448979591836
8247,2011-06-21 19:30:00,2.866836734693877
8248,2011-06-21 20:00:00,2.871224489795918
8249,2011-06-21 20:30:00,2.8756122448979586
8250,2011-06-21 21:00:00,2.8799999999999994
8251,2011-06-21 21:30:00,2.8843877551020403
8252,2011-06-21 22:00:00,2.888775510204081
8253,2011-06-21 22:30:00,2.893163265306122
8254,2011-06-21 23:00:00,2.8975510204081627
8255,2011-06-21 23:30:00,2.9019387755102035
8256,2011-06-22 00:00:00,2.9063265306122443
8257,2011-06-22 00:30:00,2.910714285714285
8258,2011-06-22 01:00:00,2.915102040816326
8259,2011-06-22 01:30:00,2.9194897959183668
8260,2011-06-22 02:00:00,2.923877551020408
8261,2011-06-22 02:30:00,2.928265306122449
8262,2011-06-22 03:00:00,2.9326530612244897
8263,2011-06-22 03:30:00,2.9370408163265305
8264,2011-06-22 04:00:00,2.9414285714285713
8265,2011-06-22 04:30:00,2.945816326530612
8266,2011-06-22 05:00:00,2.950204081632653
8267,2011-06-22 05:30:00,2.9545918367346937
8268,2011-06-22 06:00:00,2.9589795918367345
8269,2011-06-22 06:30:00,2.9633673469387753
8270,2011-06-22 07:00:00,2.967755102040816
8271,2011-06-22 07:30:00,2.972142857142857
8272,2011-06-22 08:00:00,2.976530612244898
8273,2011-06-22 08:30:00,2.9809183673469386
8274,2011-06-22 09:00:00,2.9853061224489794
8275,2011-06-22 09:30:00,2.9896938775510202
8276,2011-06-22 10:00:00,2.994081632653061
8277,2011-06-22 10:30:00,2.998469387755102
8278,2011-06-22 11:00:00,3.0028571428571427
8279,2011-06-22 11:30:00,3.0072448979591835
8280,2011-06-22 12:00:00,3.0116326530612243
8281,2011-06-22 12:30:00,3.016020408163265
8282,2011-06-22 13:00:00,3.020408163265306
8283,2011-06-22 13:30:00,3.0247959183673467
8284,2011-06-22 14:00:00,3.0291836734693875
8285,2011-06-22 14:30:00,3.0335714285714284
8286,2011-06-22 15:00:00,3.037959183673469
8287,2011-06-22 15:30:00,3.04234693877551
8288,2011-06-22 16:00:00,3.046734693877551
8289,2011-06-22 16:30:00,3.0511224489795916
8290,2011-06-22 17:00:00,3.0555102040816324
8291,2011-06-22 17:30:00,3.0598979591836732
8292,2011-06-22 18:00:00,3.064285714285714
8293,2011-06-22 18:30:00,3.068673469387755
8294,2011-06-22 19:00:00,3.0730612244897957
8295,2011-06-22 19:30:00,3.0774489795918365
8296,2011-06-22 20:00:00,3.0818367346938773
8297,2011-06-22 20:30:00,3.086224489795918
8298,2011-06-22 21:00:00,3.090612244897959
8299,2011-06-22 21:30:00,3.0949999999999998
8300,2011-06-22 22:00:00,3.0993877551020406
8301,2011-06-22 22:30:00,3.1037755102040814
8302,2011-06-22 23:00:00,3.108163265306122
8303,2011-06-22 23:30:00,3.112551020408163
8304,2011-06-23 00:00:00,3.116938775510204
8305,2011-06-23 00:30:00,3.1213265306122446
8306,2011-06-23 01:00:00,3.1257142857142854
8307,2011-06-23 01:30:00,3.1301020408163263
8308,2011-06-23 02:00:00,3.134489795918367
8309,2011-06-23 02:30:00,3.138877551020408
8310,2011-06-23 03:00:00,3.1432653061224487
8311,2011-06-23 03:30:00,3.1476530612244895
8312,2011-06-23 04:00:00,3.1520408163265303
8313,2011-06-23 04:30:00,3.156428571428571
8314,2011-06-23 05:00:00,3.160816326530612
8315,2011-06-23 05:30:00,3.1652040816326528
8316,2011-06-23 06:00:00,3.1695918367346936
8317,2011-06-23 06:30:00,3.1739795918367344
8318,2011-06-23 07:00:00,3.178367346938775
8319,2011-06-23 07:30:00,3.182755102040816
8320,2011-06-23 08:00:00,3.187142857142857
8321,2011-06-23 08:30:00,3.1915306122448976
8322,2011-06-23 09:00:00,3.1959183673469385
8323,2011-06-23 09:30:00,3.2003061224489793
8324,2011-06-23 10:00:00,3.20469387755102
8325,2011-06-23 10:30:00,3.209081632653061
8326,2011-06-23 11:00:00,3.2134693877551017
8327,2011-06-23 11:30:00,3.2178571428571425
8328,2011-06-23 12:00:00,3.2222448979591833
8329,2011-06-23 12:30:00,3.226632653061224
8330,2011-06-23 13:00:00,3.231020408163265
8331,2011-06-23 13:30:00,3.235408163265306
8332,2011-06-23 14:00:00,3.2397959183673466
8333,2011-06-23 14:30:00,3.2441836734693874
8334,2011-06-23 15:00:00,3.248571428571428
8335,2011-06-23 15:30:00,3.252959183673469
8336,2011-06-23 16:00:00,3.25734693877551
8337,2011-06-23 16:30:00,3.2617346938775507
8338,2011-06-23 17:00:00,3.2661224489795915
8339,2011-06-23 17:30:00,3.2705102040816323
8340,2011-06-23 18:00:00,3.274897959183673
8341,2011-06-23 18:30:00,3.279285714285714
8342,2011-06-23 19:00:00,3.2836734693877547
8343,2011-06-23 19:30:00,3.2880612244897955
8344,2011-06-23 20:00:00,3.2924489795918364
8345,2011-06-23 20:30:00,3.296836734693877
8346,2011-06-23 21:00:00,3.301224489795918
8347,2011-06-23 21:30:00,3.305612244897959
8348,2011-06-23 22:00:00,3.3099999999999996
8349,2011-06-23 22:30:00,3.3143877551020404
8350,2011-06-23 23:00:00,3.3187755102040812
8351,2011-06-23 23:30:00,3.323163265306122
8352,2011-06-24 00:00:00,3.327551020408163
8353,2011-06-24 00:30:00,3.3319387755102037
8354,2011-06-24 01:00:00,3.3363265306122445
8355,2011-06-24 01:30:00,3.3407142857142853
8356,2011-06-24 02:00:00,3.345102040816326
8357,2011-06-24 02:30:00,3.349489795918367
8358,2011-06-24 03:00:00,3.3538775510204077
8359,2011-06-24 03:30:00,3.3582653061224486
8360,2011-06-24 04:00:00,3.3626530612244894
8361,2011-06-24 04:30:00,3.36704081632653
8362,2011-06-24 05:00:00,3.371428571428571
8363,2011-06-24 05:30:00,3.375816326530612
8364,2011-06-24 06:00:00,3.3802040816326526
8365,2011-06-24 06:30:00,3.3845918367346934
8366,2011-06-24 07:00:00,3.3889795918367343
8367,2011-06-24 07:30:00,3.393367346938775
8368,2011-06-24 08:00:00,3.397755102040816
8369,2011-06-24 08:30:00,3.4021428571428567
8370,2011-06-24 09:00:00,3.4065306122448975
8371,2011-06-24 09:30:00,3.4109183673469383
8372,2011-06-24 10:00:00,3.415306122448979
8373,2011-06-24 10:30:00,3.41969387755102
8374,2011-06-24 11:00:00,3.4240816326530608
8375,2011-06-24 11:30:00,3.4284693877551016
8376,2011-06-24 12:00:00,3.4328571428571424
8377,2011-06-24 12:30:00,3.437244897959183
8378,2011-06-24 13:00:00,3.441632653061224
